SaleDate,ProductID,ProductCategory,SalesQuantity,SalesAmount,StoreLocation
2023-12-05,1127,Flower,39,162.69067795920176,Boulder
2023-12-06,1735,Concentrates,30,111.00414231339975,Boulder
2023-12-07,1720,Vape,46,45.488353360850425,Denver
2023-12-08,1881,Vape,37,90.85703948648681,Denver
2023-12-09,1114,Edibles,28,114.40301896724587,Denver
2023-12-10,1208,Flower,31,138.89965782560535,Colorado Springs
2023-12-11,1525,Concentrates,11,125.46473124806617,Colorado Springs
2023-12-12,1520,Vape,23,84.85578749427627,Boulder
2023-12-13,1551,Vape,2,60.40949032920987,Boulder
2023-12-14,1961,Concentrates,40,41.963860208699785,Denver
2023-12-15,1236,Flower,41,141.8306233917306,Colorado Springs
2023-12-16,1280,Edibles,27,132.62574811937213,Fort Collins
2023-12-17,1358,Vape,35,140.60076849398325,Colorado Springs
2023-12-18,1200,Edibles,2,80.78021603253103,Boulder
2023-12-19,1757,Topicals,39,59.85748628844156,Colorado Springs
2023-12-20,1277,Flower,37,154.3470524493758,Boulder
2023-12-21,1234,Topicals,21,156.99300506051347,Denver
2023-12-22,1493,Topicals,5,96.56711105369972,Fort Collins
2023-12-23,1003,Topicals,45,126.2617761057916,Denver
2023-12-24,1665,Flower,21,80.96873620403083,Denver
2023-12-25,1441,Flower,29,143.3699680227633,Fort Collins
2023-12-26,1028,Concentrates,20,168.78710336309555,Fort Collins
2023-12-27,1108,Edibles,38,140.76432269377338,Fort Collins
2023-12-28,1609,Edibles,20,107.39069910095594,Boulder
2023-12-29,1726,Concentrates,25,97.14501230355036,Denver
2023-12-30,1804,Concentrates,2,132.04073368539142,Boulder
2023-12-31,1074,Topicals,32,139.16406940425276,Fort Collins
2023-01-01,1837,Concentrates,26,116.15859426966242,Boulder
2023-01-02,1145,Vape,6,128.73903227040506,Fort Collins
2023-01-03,1127,Edibles,41,28.351849673961123,Colorado Springs
2023-01-04,1852,Concentrates,3,190.83544806704208,Fort Collins
2023-01-05,1041,Vape,33,160.24688210908647,Denver
2023-01-06,1355,Vape,1,81.04629524428893,Denver
2023-01-07,1040,Vape,5,116.9343960811897,Denver
2023-01-08,1933,Vape,13,18.991660725920056,Boulder
2023-01-09,1033,Topicals,19,17.833284659821473,Denver
2023-01-10,1016,Vape,12,57.65168367127291,Fort Collins
2023-01-11,1676,Topicals,48,141.04331204927843,Colorado Springs
2023-01-12,1152,Topicals,25,171.9080720820022,Denver
2023-01-13,1997,Vape,35,116.24531719617119,Boulder
2023-01-14,1377,Edibles,12,111.10522052064695,Colorado Springs
2023-01-15,1587,Vape,30,86.43881142037853,Denver
2023-01-16,1598,Vape,5,40.70361163202402,Denver
2023-01-17,1628,Vape,34,32.48727925205163,Colorado Springs
2023-01-18,1873,Edibles,22,154.52915463198354,Denver
2023-01-19,1341,Flower,39,186.22567474634937,Boulder
2023-01-20,1980,Flower,13,97.0738111133919,Fort Collins
2023-01-21,1026,Topicals,47,135.29467515597128,Fort Collins
2023-01-22,1824,Topicals,3,183.74695366737882,Colorado Springs
2023-01-23,1286,Edibles,20,27.121590257487462,Fort Collins
2023-01-24,1645,Concentrates,31,156.39147609261568,Denver
2023-01-25,1730,Flower,5,127.19520803135927,Denver
2023-01-26,1167,Topicals,24,123.74106397767365,Boulder
2023-01-27,1609,Flower,40,65.58268141149827,Fort Collins
2023-01-28,1267,Edibles,33,139.9397374077586,Colorado Springs
2023-01-29,1748,Edibles,8,161.01157341594754,Denver
2023-01-30,1820,Concentrates,24,31.44305133930246,Colorado Springs
2023-01-31,1454,Concentrates,20,111.36907188638692,Denver
2023-02-01,1905,Edibles,16,29.240384387607836,Denver
2023-02-02,1684,Topicals,12,175.78906366655247,Boulder
2023-02-03,1400,Flower,13,106.45097730470599,Fort Collins
2023-02-04,1921,Vape,45,163.5134809595439,Boulder
2023-02-05,1980,Concentrates,42,79.93627115658072,Fort Collins
2023-02-06,1475,Vape,39,33.76486309510183,Colorado Springs
2023-02-07,1701,Topicals,25,17.88486783328518,Fort Collins
2023-02-08,1633,Concentrates,46,63.48682794675135,Colorado Springs
2023-02-09,1557,Vape,32,56.404403069174926,Denver
2023-02-10,1575,Topicals,24,116.46687506379276,Colorado Springs
2023-02-11,1129,Flower,48,14.130379232104398,Colorado Springs
2023-02-12,1821,Topicals,47,108.90840341684294,Denver
2023-02-13,1362,Concentrates,44,84.4366309822806,Colorado Springs
2023-02-14,1704,Edibles,9,119.653231283744,Colorado Springs
2023-02-15,1818,Flower,40,143.45933034856927,Denver
2023-02-16,1692,Vape,23,130.47746956516943,Denver
2023-02-17,1291,Concentrates,13,197.0824301809396,Denver
2023-02-18,1370,Edibles,32,36.2704153366055,Fort Collins
2023-02-19,1793,Topicals,15,91.65003169665792,Denver
2023-02-20,1028,Edibles,36,90.71783996222912,Denver
2023-02-21,1148,Concentrates,49,89.24010870355492,Colorado Springs
2023-02-22,1778,Concentrates,5,136.12169448810698,Boulder
2023-02-23,1295,Edibles,22,103.06733150387727,Boulder
2023-02-24,1010,Topicals,16,108.31218636446299,Fort Collins
2023-02-25,1511,Edibles,41,92.14763850788529,Fort Collins
2023-02-26,1675,Concentrates,10,198.4228975935269,Boulder
2023-02-27,1112,Concentrates,24,186.236656275618,Boulder
2023-02-28,1186,Vape,18,68.46759597923048,Denver
2023-03-01,1806,Vape,49,31.202845705666764,Colorado Springs
2023-03-02,1743,Flower,18,169.55529756733455,Denver
2023-03-03,1226,Concentrates,7,199.46234777088765,Fort Collins
2023-03-04,1309,Vape,4,65.59568986753266,Boulder
2023-03-05,1097,Edibles,26,77.9791359099356,Fort Collins
2023-03-06,1054,Topicals,5,188.91030448218856,Denver
2023-03-07,1622,Edibles,16,145.11460842058707,Fort Collins
2023-03-08,1663,Topicals,35,66.17128303813087,Fort Collins
2023-03-09,1757,Vape,26,120.39883334394386,Colorado Springs
2023-03-10,1405,Flower,18,189.40362007920865,Fort Collins
2023-03-11,1068,Edibles,29,164.24449031969792,Denver
2023-03-12,1311,Edibles,23,150.94821560844534,Colorado Springs
2023-03-13,1288,Edibles,14,150.02929922813425,Fort Collins
2023-03-14,1761,Topicals,15,43.823861615531364,Denver
2023-03-15,1547,Vape,49,166.68943545330794,Boulder
2023-03-16,1750,Edibles,33,62.46254016425704,Colorado Springs
2023-03-17,1147,Edibles,25,186.7696650012906,Fort Collins
2023-03-18,1466,Flower,21,79.28159829261877,Fort Collins
2023-03-19,1738,Flower,17,172.95547543802874,Colorado Springs
2023-03-20,1243,Vape,23,60.58436395838227,Denver
2023-03-21,1490,Vape,43,107.76011795062568,Fort Collins
2023-03-22,1848,Concentrates,17,30.308206142921506,Denver
2023-03-23,1957,Flower,14,135.42259156927307,Colorado Springs
2023-03-24,1506,Concentrates,29,168.85506228169928,Fort Collins
2023-03-25,1364,Topicals,20,146.50498344745907,Boulder
2023-03-26,1481,Concentrates,30,109.41911745834489,Boulder
2023-03-27,1200,Edibles,19,18.572016934277304,Boulder
2023-03-28,1153,Concentrates,39,187.3537913624631,Colorado Springs
2023-03-29,1449,Vape,13,144.04301422994058,Fort Collins
2023-03-30,1500,Topicals,18,151.71420528941326,Colorado Springs
2023-03-31,1072,Edibles,23,160.98930934705336,Fort Collins
2023-04-01,1712,Concentrates,46,152.07125092624602,Boulder
2023-04-02,1295,Topicals,33,93.8120711786834,Boulder
2023-04-03,1016,Topicals,39,149.3881475647099,Denver
2023-04-04,1640,Edibles,40,128.7550896839625,Colorado Springs
2023-04-05,1216,Concentrates,18,172.26310339706944,Colorado Springs
2023-04-06,1060,Topicals,9,162.4673649141004,Denver
2023-04-07,1938,Topicals,33,17.861132668779376,Boulder
2023-04-08,1615,Flower,32,81.988547163195,Boulder
2023-04-09,1041,Topicals,17,16.59606891493997,Colorado Springs
2023-04-10,1024,Flower,19,29.394235705558604,Fort Collins
2023-04-11,1038,Concentrates,27,124.26803718068615,Boulder
2023-04-12,1802,Concentrates,6,176.02614602082815,Denver
2023-04-13,1130,Concentrates,35,32.766704154760774,Denver
2023-04-14,1497,Vape,37,95.706964618698,Denver
2023-04-15,1228,Concentrates,34,183.0669919132243,Colorado Springs
2023-04-16,1107,Topicals,20,164.71718689760166,Colorado Springs
2023-04-17,1171,Edibles,25,108.73690032852669,Colorado Springs
2023-04-18,1434,Flower,4,156.59857347247788,Colorado Springs
2023-04-19,1477,Vape,10,109.31181706846203,Denver
2023-04-20,1101,Concentrates,10,40.03754408374127,Denver
2023-04-21,1865,Concentrates,24,33.69986151211903,Colorado Springs
2023-04-22,1523,Edibles,21,45.789964092743254,Colorado Springs
2023-04-23,1274,Edibles,11,76.6751980434791,Denver
2023-04-24,1612,Vape,27,186.80056085806353,Colorado Springs
2023-04-25,1043,Flower,16,161.93889859418425,Colorado Springs
2023-04-26,1954,Concentrates,26,92.23229663300033,Colorado Springs
2023-04-27,1816,Vape,30,103.68457485963906,Colorado Springs
2023-04-28,1956,Topicals,49,60.465796956618824,Boulder
2023-04-29,1016,Topicals,16,143.82706172970472,Colorado Springs
2023-04-30,1329,Vape,7,162.52547757778723,Denver
2023-05-01,1568,Concentrates,16,55.39189217683955,Denver
2023-05-02,1822,Vape,35,17.94610851942842,Denver
2023-05-03,1496,Concentrates,16,128.53889920096438,Denver
2023-05-04,1814,Edibles,40,116.87730263571015,Colorado Springs
2023-05-05,1011,Vape,12,86.40491945548652,Boulder
2023-05-06,1317,Concentrates,35,132.33984893690993,Fort Collins
2023-05-07,1591,Vape,49,114.61652661717729,Fort Collins
2023-05-08,1215,Vape,21,57.61049955289663,Fort Collins
2023-05-09,1338,Concentrates,43,85.56850536831725,Fort Collins
2023-05-10,1775,Concentrates,36,91.34157825197592,Denver
2023-05-11,1990,Flower,48,177.2471189503571,Colorado Springs
2023-05-12,1660,Vape,17,192.5717892845023,Colorado Springs
2023-05-13,1080,Topicals,32,179.67025885533445,Fort Collins
2023-05-14,1726,Vape,41,146.64382456987613,Fort Collins
2023-05-15,1484,Vape,6,121.14861938510614,Boulder
2023-05-16,1373,Concentrates,24,140.95971073853144,Boulder
2023-05-17,1975,Vape,27,188.43075193921092,Boulder
2023-05-18,1709,Vape,20,57.49975969252803,Denver
2023-05-19,1199,Topicals,25,111.67289645794693,Colorado Springs
2023-05-20,1536,Concentrates,2,141.0255236100775,Denver
2023-05-21,1465,Vape,9,139.0569302516122,Denver
2023-05-22,1088,Edibles,28,57.93300231959892,Colorado Springs
2023-05-23,1267,Flower,38,121.47899020405285,Boulder
2023-05-24,1654,Topicals,3,161.22349705982973,Colorado Springs
2023-05-25,1570,Vape,20,100.26500620954633,Fort Collins
2023-05-26,1921,Edibles,6,160.72663457275965,Boulder
2023-05-27,1488,Vape,39,78.3776935733654,Colorado Springs
2023-05-28,1876,Vape,33,188.3644241611142,Denver
2023-05-29,1537,Concentrates,1,111.4464036948292,Colorado Springs
2023-05-30,1046,Concentrates,37,123.23011065059671,Boulder
2023-05-31,1287,Concentrates,6,15.958698072871798,Fort Collins
2023-06-01,1777,Edibles,45,42.35113605443291,Denver
2023-06-02,1015,Vape,34,130.2574372894985,Fort Collins
2023-06-03,1710,Flower,47,89.77537063863154,Fort Collins
2023-06-04,1400,Topicals,15,106.5511201870532,Denver
2023-06-05,1918,Concentrates,45,21.964567659403084,Colorado Springs
2023-06-06,1793,Concentrates,26,168.48569529797302,Colorado Springs
2023-06-07,1980,Vape,14,159.05606443628128,Fort Collins
2023-06-08,1085,Vape,7,45.21725538715141,Colorado Springs
2023-06-09,1249,Edibles,46,130.5225778789021,Boulder
2023-06-10,1390,Edibles,31,165.4798902143116,Fort Collins
2023-06-11,1781,Concentrates,24,131.76228591896398,Fort Collins
2023-06-12,1334,Vape,31,68.97563810621051,Fort Collins
2023-06-13,1628,Flower,29,134.66111859085174,Boulder
2023-06-14,1518,Topicals,42,49.98773205981033,Fort Collins
2023-06-15,1136,Vape,32,70.46844948308996,Colorado Springs
2023-06-16,1882,Vape,17,55.613234090363946,Colorado Springs
2023-06-17,1687,Edibles,14,115.81576945413924,Colorado Springs
2023-06-18,1839,Topicals,40,30.563062885454237,Colorado Springs
2023-06-19,1497,Concentrates,36,187.32897226618434,Fort Collins
2023-06-20,1826,Vape,48,73.36734719594469,Boulder
2023-06-21,1726,Concentrates,24,51.60432415010225,Denver
2023-06-22,1476,Vape,45,104.34446458434793,Colorado Springs
2023-06-23,1593,Concentrates,27,62.62958550639605,Denver
2023-06-24,1222,Topicals,25,111.63177641270242,Denver
2023-06-25,1989,Edibles,32,76.21673845859624,Fort Collins
2023-06-26,1371,Topicals,18,35.09269404611776,Colorado Springs
2023-06-27,1934,Flower,46,60.52009598517978,Colorado Springs
2023-06-28,1994,Edibles,18,93.3035705426898,Colorado Springs
2023-06-29,1401,Topicals,37,15.755713031128868,Denver
2023-06-30,1442,Flower,26,156.42208013280478,Colorado Springs
2023-07-01,1489,Vape,9,128.146667272179,Colorado Springs
2023-07-02,1614,Vape,35,124.2583253828873,Boulder
2023-07-03,1272,Concentrates,8,113.74948705772553,Fort Collins
2023-07-04,1525,Edibles,20,122.15950274176302,Colorado Springs
2023-07-05,1158,Vape,42,187.5838710143719,Colorado Springs
2023-07-06,1151,Edibles,22,11.62815005404073,Fort Collins
2023-07-07,1994,Vape,19,19.08194483497236,Fort Collins
2023-07-08,1619,Concentrates,30,46.38374788685244,Denver
2023-07-09,1187,Topicals,28,41.787262198698514,Denver
2023-07-10,1812,Concentrates,35,44.42694729914471,Denver
2023-07-11,1097,Flower,43,137.66933831124354,Fort Collins
2023-07-12,1130,Vape,11,97.30182719953142,Boulder
2023-07-13,1804,Flower,31,198.4379868835917,Colorado Springs
2023-07-14,1170,Flower,49,53.10832381255952,Fort Collins
2023-07-15,1935,Edibles,48,69.05771919522398,Boulder
2023-07-16,1985,Vape,39,197.00573619231332,Fort Collins
2023-07-17,1182,Flower,36,168.03404675242692,Boulder
2023-07-18,1982,Topicals,30,99.26185192892122,Fort Collins
2023-07-19,1363,Flower,23,115.37340825373805,Fort Collins
2023-07-20,1038,Topicals,19,170.2038049240397,Boulder
2023-07-21,1526,Edibles,12,101.38624674880234,Boulder
2023-07-22,1887,Flower,15,49.14450748059602,Boulder
2023-07-23,1496,Concentrates,31,167.40446232533324,Boulder
2023-07-24,1515,Edibles,43,112.17677334237224,Boulder
2023-07-25,1348,Topicals,37,39.078093461126045,Boulder
2023-07-26,1981,Edibles,37,106.06130792503555,Boulder
2023-07-27,1920,Flower,15,88.50864231340317,Boulder
2023-07-28,1396,Vape,29,176.60008105753403,Fort Collins
2023-07-29,1721,Vape,43,33.950531958533645,Boulder
2023-07-30,1160,Topicals,26,176.28986284512484,Boulder
2023-07-31,1015,Topicals,44,107.3200931939541,Fort Collins
2023-08-01,1492,Vape,2,86.82924169641805,Fort Collins
2023-08-02,1425,Topicals,20,40.773765036558665,Denver
2023-08-03,1107,Edibles,15,143.15541290134908,Denver
2023-08-04,1893,Concentrates,4,186.0932747309077,Boulder
2023-08-05,1449,Concentrates,22,81.32169724087076,Boulder
2023-08-06,1310,Edibles,38,55.90115012745835,Denver
2023-08-07,1738,Concentrates,23,115.42471422983984,Denver
2023-08-08,1169,Flower,26,161.27533020243536,Colorado Springs
2023-08-09,1545,Edibles,11,10.71586196460128,Colorado Springs
2023-08-10,1413,Topicals,28,129.96171291513156,Boulder
2023-08-11,1250,Edibles,2,123.33804013273986,Colorado Springs
2023-08-12,1758,Vape,8,70.44891530279041,Denver
2023-08-13,1780,Topicals,29,95.77037068494437,Boulder
2023-08-14,1140,Vape,11,56.92301259074598,Fort Collins
2023-08-15,1273,Topicals,37,160.07829021085013,Fort Collins
2023-08-16,1415,Concentrates,18,130.56163733956046,Denver
2023-08-17,1607,Edibles,14,111.2152081874072,Colorado Springs
2023-08-18,1738,Flower,10,84.57997769938717,Fort Collins
2023-08-19,1890,Topicals,35,65.36303334393911,Colorado Springs
2023-08-20,1038,Topicals,9,166.31993234825197,Fort Collins
2023-08-21,1813,Vape,35,95.76745738237811,Colorado Springs
2023-08-22,1028,Concentrates,11,105.27500976991782,Fort Collins
2023-08-23,1957,Vape,44,108.95745880274092,Fort Collins
2023-08-24,1476,Vape,12,95.18971773199952,Boulder
2023-08-25,1317,Concentrates,3,58.656800985300514,Boulder
2023-08-26,1244,Flower,39,32.864683646179884,Denver
2023-08-27,1747,Vape,14,28.722080761870732,Fort Collins
2023-08-28,1696,Vape,28,153.91787943473085,Colorado Springs
2023-08-29,1271,Topicals,11,52.470286237287155,Fort Collins
2023-08-30,1439,Concentrates,39,20.57783484125536,Colorado Springs
2023-08-31,1747,Edibles,25,161.52830727221834,Colorado Springs
2023-09-01,1238,Flower,21,39.27171404352312,Fort Collins
2023-09-02,1376,Flower,10,128.77775742933727,Colorado Springs
2023-09-03,1265,Concentrates,43,74.34222157509402,Denver
2023-09-04,1925,Topicals,15,34.0312487713488,Boulder
2023-09-05,1920,Topicals,19,88.75138605832838,Colorado Springs
2023-09-06,1358,Concentrates,48,12.813683615198777,Fort Collins
2023-09-07,1339,Topicals,22,169.79854667738647,Boulder
2023-09-08,1388,Flower,21,107.56461265495287,Denver
2023-09-09,1576,Flower,44,36.44040207251275,Colorado Springs
2023-09-10,1989,Edibles,32,55.026260493907095,Colorado Springs
2023-09-11,1688,Concentrates,23,95.11528650632006,Boulder
2023-09-12,1002,Vape,13,45.88518273495424,Colorado Springs
2023-09-13,1428,Vape,5,61.033840685206314,Fort Collins
2023-09-14,1141,Edibles,4,111.5332572047,Boulder
2023-09-15,1375,Edibles,28,168.19571247729326,Boulder
2023-09-16,1669,Topicals,14,86.34954028108496,Colorado Springs
2023-09-17,1323,Edibles,8,146.22530197517418,Denver
2023-09-18,1145,Edibles,9,176.5700005575232,Denver
2023-09-19,1957,Vape,35,51.09717865627078,Denver
2023-09-20,1292,Topicals,37,163.36647437641042,Denver
2023-09-21,1664,Edibles,21,153.9064176828952,Boulder
2023-09-22,1431,Edibles,18,77.81808661014566,Boulder
2023-09-23,1704,Topicals,33,198.00879230516475,Colorado Springs
2023-09-24,1948,Concentrates,8,59.88875057283183,Denver
2023-09-25,1974,Topicals,49,58.412620546022154,Denver
2023-09-26,1584,Vape,17,156.7292412841076,Colorado Springs
2023-09-27,1398,Concentrates,43,92.584890429706,Colorado Springs
2023-09-28,1816,Flower,31,72.8510490083982,Colorado Springs
2023-09-29,1888,Topicals,34,43.94593301442956,Fort Collins
2023-09-30,1343,Vape,6,155.41316187756337,Colorado Springs
2023-10-01,1963,Concentrates,22,159.40114316585465,Colorado Springs
2023-10-02,1139,Topicals,14,117.64716061372668,Fort Collins
2023-10-03,1186,Edibles,3,191.88958650636084,Denver
2023-10-04,1804,Topicals,12,70.4510213803043,Boulder
2023-10-05,1060,Flower,36,51.727618641074066,Denver
2023-10-06,1996,Topicals,12,138.71868609754776,Boulder
2023-10-07,1938,Concentrates,45,154.09764175194388,Boulder
2023-10-08,1379,Concentrates,2,52.73213440484625,Colorado Springs
2023-10-09,1709,Topicals,2,24.556045209611515,Colorado Springs
2023-10-10,1806,Concentrates,15,163.99813245141067,Fort Collins
2023-10-11,1439,Edibles,23,195.53537499274236,Denver
2023-10-12,1318,Topicals,29,132.48773435373403,Denver
2023-10-13,1301,Edibles,17,62.794711027339886,Boulder
2023-10-14,1343,Edibles,32,199.36779562503048,Colorado Springs
2023-10-15,1010,Vape,7,179.7206608907447,Colorado Springs
2023-10-16,1061,Topicals,30,107.54232279325583,Denver
2023-10-17,1844,Concentrates,28,166.8110441199484,Fort Collins
2023-10-18,1225,Edibles,14,165.0058994199637,Colorado Springs
2023-10-19,1152,Vape,44,187.61180423796492,Fort Collins
2023-10-20,1710,Topicals,30,169.77553031695743,Denver
2023-10-21,1563,Topicals,17,132.29905483186127,Denver
2023-10-22,1771,Flower,32,125.76770660173639,Fort Collins
2023-10-23,1570,Flower,46,98.79788478300623,Colorado Springs
2023-10-24,1583,Edibles,6,129.0322715944439,Denver
2023-10-25,1659,Flower,24,161.09115144077273,Boulder
2023-10-26,1860,Edibles,6,194.11714899748512,Denver
2023-10-27,1574,Concentrates,27,98.78459805460281,Colorado Springs
2023-10-28,1309,Edibles,18,118.99410856786385,Boulder
2023-10-29,1884,Flower,24,94.51304406116853,Denver
2023-10-30,1242,Concentrates,37,137.01283798684676,Colorado Springs
2023-10-31,1492,Flower,24,129.68489577163933,Colorado Springs
2023-11-01,1365,Edibles,38,13.388420136788426,Denver
2023-11-02,1329,Vape,34,112.8206962291251,Colorado Springs
2023-11-03,1106,Topicals,40,26.812510182812666,Fort Collins
2023-11-04,1225,Flower,47,15.012887421052286,Boulder
2023-11-05,1824,Edibles,15,160.32746079609268,Fort Collins
2023-11-06,1217,Concentrates,11,59.143473810267096,Denver
2023-11-07,1936,Flower,22,74.72446468458686,Fort Collins
2023-11-08,1752,Flower,24,22.17607164477258,Denver
2023-11-09,1505,Topicals,1,44.10504949392662,Denver
2023-11-10,1258,Edibles,18,155.46491546898054,Colorado Springs
2023-11-11,1887,Vape,44,103.77085774419797,Colorado Springs
2023-11-12,1773,Concentrates,12,177.3270078845282,Denver
2023-11-13,1516,Edibles,43,85.47600497869868,Boulder
2023-11-14,1772,Concentrates,28,61.05313979331096,Boulder
2023-11-15,1053,Flower,40,76.04396474714368,Boulder
2023-11-16,1046,Topicals,7,145.42664076821185,Fort Collins
2023-11-17,1726,Topicals,23,115.45107774355235,Denver
2023-11-18,1688,Vape,21,181.7963294349613,Colorado Springs
2023-11-19,1520,Topicals,34,124.41206618388783,Fort Collins
2023-11-20,1098,Flower,11,103.6734596114856,Fort Collins
2023-11-21,1019,Vape,22,159.29301753847926,Colorado Springs
2023-11-22,1889,Edibles,42,190.0314316393546,Denver
2023-11-23,1752,Topicals,35,77.61072313654441,Fort Collins
2023-11-24,1572,Vape,29,57.47647993144076,Denver
2023-11-25,1890,Flower,42,127.08130529588645,Denver
2023-11-26,1489,Concentrates,28,104.7858360192374,Denver
2023-11-27,1418,Concentrates,18,197.94525922430884,Colorado Springs
2023-11-28,1689,Flower,14,97.84873898806933,Denver
2023-11-29,1849,Flower,18,24.122994758465715,Fort Collins
2023-11-30,1061,Concentrates,28,195.70012154775083,Colorado Springs
2023-12-01,1144,Vape,24,170.2815196627726,Colorado Springs
2023-12-02,1215,Concentrates,8,43.867527352013035,Fort Collins
2023-12-03,1002,Flower,42,181.87499809144518,Colorado Springs
2023-12-04,1159,Topicals,45,74.72669595613148,Fort Collins
2023-12-05,1738,Edibles,8,81.65127706154445,Boulder
2023-12-06,1997,Topicals,4,182.21438164881027,Fort Collins
2023-12-07,1780,Topicals,27,110.72195735670991,Colorado Springs
2023-12-08,1119,Flower,36,36.17495658571873,Fort Collins
2023-12-09,1892,Concentrates,5,80.12067027494277,Boulder
2023-12-10,1088,Vape,33,147.19851479089735,Denver
2023-12-11,1328,Topicals,49,43.094995732923174,Denver
2023-12-12,1579,Concentrates,34,122.14392750720816,Denver
2023-12-13,1909,Vape,30,142.1020852594392,Colorado Springs
2023-12-14,1356,Topicals,8,75.33217935309007,Boulder
2023-12-15,1609,Vape,39,141.83733085458124,Fort Collins
2023-12-16,1266,Concentrates,47,177.99939684757055,Fort Collins
2023-12-17,1616,Edibles,26,99.70218140431577,Fort Collins
2023-12-18,1951,Concentrates,37,82.75277235415926,Fort Collins
2023-12-19,1322,Flower,34,57.720096258074285,Colorado Springs
2023-12-20,1634,Vape,7,124.79904117402779,Colorado Springs
2023-12-21,1987,Edibles,40,177.17188912735602,Boulder
2023-12-22,1540,Vape,28,71.68564076518686,Fort Collins
2023-12-23,1648,Vape,39,85.28474966208766,Denver
2023-12-24,1194,Topicals,39,87.25884833449693,Colorado Springs
2023-12-25,1920,Flower,28,116.55434493772826,Boulder
2023-12-26,1737,Vape,14,53.39770269781334,Boulder
2023-12-27,1331,Concentrates,38,166.22011950846382,Colorado Springs
2023-12-28,1169,Concentrates,4,66.16443272580204,Denver
2023-12-29,1520,Topicals,42,144.01891127036956,Denver
2023-12-30,1462,Flower,18,107.51099093811487,Fort Collins
2023-12-31,1039,Flower,44,121.3205446370238,Colorado Springs
2023-01-01,1536,Concentrates,48,44.12566037718755,Denver
2023-01-02,1260,Edibles,25,149.6544076538524,Colorado Springs
2023-01-03,1394,Topicals,7,45.83789861809991,Boulder
2023-01-04,1954,Topicals,38,31.55999114921343,Boulder
2023-01-05,1225,Concentrates,28,113.86910497886952,Boulder
2023-01-06,1983,Concentrates,5,144.7664560143564,Colorado Springs
2023-01-07,1123,Edibles,3,19.50680892260378,Fort Collins
2023-01-08,1974,Edibles,44,23.185109838702992,Fort Collins
2023-01-09,1037,Flower,31,162.5090409141246,Denver
2023-01-10,1327,Topicals,47,163.71621290639308,Colorado Springs
2023-01-11,1250,Topicals,42,56.607896241225426,Fort Collins
2023-01-12,1900,Concentrates,20,126.89335853203866,Colorado Springs
2023-01-13,1175,Flower,19,94.2042142774853,Fort Collins
2023-01-14,1601,Topicals,48,130.21224786666747,Boulder
2023-01-15,1913,Flower,11,173.94706397885278,Boulder
2023-01-16,1453,Flower,40,25.172720670628735,Denver
2023-01-17,1036,Concentrates,3,157.81704093780633,Boulder
2023-01-18,1315,Flower,23,103.67552985899746,Fort Collins
2023-01-19,1687,Edibles,7,117.18411931477932,Denver
2023-01-20,1972,Edibles,23,134.24695840325285,Denver
2023-01-21,1795,Vape,7,185.2983983345304,Boulder
2023-01-22,1964,Concentrates,46,20.776791174830194,Colorado Springs
2023-01-23,1972,Vape,34,15.600506903645055,Boulder
2023-01-24,1592,Edibles,42,43.86973848286696,Boulder
2023-01-25,1113,Vape,19,197.42506794507992,Denver
2023-01-26,1039,Concentrates,9,145.8645098017774,Boulder
2023-01-27,1300,Concentrates,48,126.78181262035537,Fort Collins
2023-01-28,1223,Flower,18,18.9374201488021,Denver
2023-01-29,1317,Topicals,41,177.0309425396633,Boulder
2023-01-30,1348,Flower,48,164.42380212646032,Colorado Springs
2023-01-31,1114,Concentrates,45,136.31200833474614,Fort Collins
2023-02-01,1697,Edibles,42,74.43485494209351,Colorado Springs
2023-02-02,1322,Edibles,25,23.39594155796889,Fort Collins
2023-02-03,1567,Flower,14,120.20731270117527,Colorado Springs
2023-02-04,1039,Concentrates,44,146.74196857755913,Boulder
2023-02-05,1865,Edibles,25,27.90566659067701,Fort Collins
2023-02-06,1039,Concentrates,19,130.41585536171422,Denver
2023-02-07,1858,Edibles,39,64.40955289856012,Denver
2023-02-08,1972,Concentrates,15,155.20640203176424,Colorado Springs
2023-02-09,1748,Vape,16,112.52701161434904,Colorado Springs
2023-02-10,1288,Concentrates,27,34.51698968398297,Colorado Springs
2023-02-11,1261,Concentrates,40,110.03869506931484,Fort Collins
2023-02-12,1215,Flower,10,85.19000403967654,Denver
2023-02-13,1146,Vape,4,44.26763397351386,Boulder
2023-02-14,1335,Topicals,19,169.8879875718034,Fort Collins
2023-02-15,1167,Flower,28,12.095405214835878,Colorado Springs
2023-02-16,1091,Topicals,21,69.30437260684013,Denver
2023-02-17,1352,Edibles,47,12.393057252191083,Colorado Springs
2023-02-18,1570,Topicals,14,28.241319836169016,Boulder
2023-02-19,1570,Concentrates,33,66.4482816428854,Boulder
2023-02-20,1815,Topicals,48,20.311525223980983,Denver
2023-02-21,1680,Flower,10,123.35980114785681,Fort Collins
2023-02-22,1780,Flower,19,26.50395251737473,Boulder
2023-02-23,1362,Topicals,30,143.3255904725581,Boulder
2023-02-24,1556,Flower,22,20.002001399160612,Boulder
2023-02-25,1344,Flower,3,21.268690012208392,Boulder
2023-02-26,1692,Topicals,37,68.01192081632061,Colorado Springs
2023-02-27,1169,Vape,41,180.34858974416272,Colorado Springs
2023-02-28,1355,Vape,18,131.86471725743013,Fort Collins
2023-03-01,1190,Edibles,11,156.32494546649468,Denver
